CallID,CallStarts,CallEnds,CustomerAcc,CustomerAge,CustomerPhone,OperatorID,LocationID,Sector,CallSatisfaction
2813,2022-01-17 05:23:43,2022-01-17 05:46:33,ACC0178,53,+100 11-222-387,P0008,LOC002,Retail,0.3256
2814,2022-01-17 07:42:30,2022-01-17 07:59:31,ACC021,36,+56 30-65-230,P0006,LOC006,Services,0.4777
2815,2022-01-17 07:59:44,2022-01-17 08:19:33,ACC0427,22,+43 84-471-636,P0002,LOC006,Services,0.8639
2816,2022-01-17 21:45:44,2022-01-17 22:08:01,ACC0409,74,+100 66-453-618,P0016,LOC009,Retail,0.3830
2817,2022-01-18 00:08:37,2022-01-18 00:16:05,ACC0329,64,+56 74-373-538,P0004,LOC004,Services,0.5974
2818,2022-01-19 07:35:31,2022-01-19 07:56:36,ACC0290,25,+46 35-334-499,P0014,LOC008,Retail,0.2805
2819,2022-01-19 08:27:12,2022-01-19 08:51:43,ACC081,26,+46 90-125-290,P0008,LOC003,Healthcare,0.3764
2820,2022-01-19 14:35:41,2022-01-19 14:41:48,ACC045,60,+100 54-89-254,P0018,LOC002,Retail,0.4671
2821,2022-01-20 04:54:18,2022-01-20 04:59:38,ACC0431,26,+100 88-475-640,P0001,LOC002,Healthcare,0.8295
2822,2022-01-20 19:22:07,2022-01-20 19:32:41,ACC0585,40,+100 66-629-794,P0015,LOC009,Healthcare,0.7122
2823,2022-01-20 19:59:43,2022-01-20 20:09:46,ACC0366,31,+44 23-410-575,P0005,LOC005,Other,0.3371
2824,2022-01-21 13:41:44,2022-01-21 13:47:52,ACC0189,64,+100 22-233-398,P0008,LOC003,Services,0.4171
2825,2022-01-22 16:43:03,2022-01-22 16:55:31,ACC0244,49,+100 77-288-453,P0008,LOC003,Cross-Industry,0.7362
2826,2022-01-22 17:06:09,2022-01-22 17:27:19,ACC067,82,+100 76-111-276,P0016,LOC009,Healthcare,0.4424
2827,2022-01-22 17:19:41,2022-01-22 17:28:58,ACC0111,56,+100 32-155-320,P0017,LOC003,Cross-Industry,0.7377
2828,2022-01-23 07:06:33,2022-01-23 07:09:56,ACC0302,37,+200 47-346-511,P0007,LOC001,Other,0.3192
2829,2022-01-23 11:45:04,2022-01-23 12:07:31,ACC0118,63,+26 39-162-327,P0004,LOC008,Cross-Industry,0.3786
2830,2022-01-23 14:39:02,2022-01-23 14:48:41,ACC0417,82,+56 74-461-626,P0008,LOC003,Healthcare,0.2525
2831,2022-01-23 16:09:38,2022-01-23 16:30:24,ACC046,61,+100 55-90-255,P0012,LOC004,Healthcare,0.9313
2832,2022-01-24 04:41:54,2022-01-24 04:53:01,ACC0248,53,+36 81-292-457,P0005,LOC007,Retail,0.7341
2833,2022-01-25 10:40:40,2022-01-25 11:05:57,ACC0492,17,+26 61-536-701,P0003,LOC003,Other,0.4640
2834,2022-01-25 11:52:59,2022-01-25 12:14:11,ACC0471,66,+43 40-515-680,P0004,LOC007,Other,0.1090
2835,2022-01-25 18:44:01,2022-01-25 18:53:13,ACC056,71,+100 65-100-265,P0014,LOC009,Services,0.3613
2836,2022-01-26 09:42:02,2022-01-26 10:05:46,ACC057,72,+100 66-101-266,P0012,LOC007,Other,0.5843
2837,2022-01-26 13:22:47,2022-01-26 13:24:32,ACC0587,42,+46 68-631-796,P0002,LOC006,Cross-Industry,0.0366
2838,2022-01-28 10:02:13,2022-01-28 10:15:35,ACC0353,18,+100 10-397-562,P0011,LOC006,Retail,0.8693
2839,2022-01-28 11:17:19,2022-01-28 11:27:46,ACC0355,20,+44 12-399-564,P0001,LOC004,Government,0.5386
2840,2022-01-28 17:55:57,2022-01-28 18:06:26,ACC0410,75,+44 67-454-619,P0012,LOC005,Healthcare,0.1733
2841,2022-01-29 17:23:45,2022-01-29 17:35:23,ACC0556,81,+36 37-600-765,P0016,LOC001,Retail,0.9896
2842,2022-01-29 17:31:49,2022-01-29 17:54:09,ACC0343,78,+100 88-387-552,P0002,LOC004,Services,0.5297
2843,2022-01-29 22:27:14,2022-01-29 22:41:04,ACC0462,57,+100 31-506-671,P0013,LOC008,Services,0.9761
2844,2022-01-30 16:24:50,2022-01-30 16:27:52,ACC0221,26,+100 54-265-430,P0009,LOC009,Healthcare,0.6051
2845,2022-01-31 01:24:02,2022-01-31 01:43:54,ACC0585,40,+100 66-629-794,P0014,LOC008,Healthcare,0.1915
2846,2022-01-31 09:08:40,2022-01-31 09:18:34,ACC0455,50,+46 24-499-664,P0006,LOC007,Services,0.0823
2847,2022-02-01 11:40:29,2022-02-01 11:49:35,ACC0349,84,+26 94-393-558,P0003,LOC005,Cross-Industry,0.1453
2848,2022-02-02 05:02:50,2022-02-02 05:07:06,ACC0290,25,+46 35-334-499,P0008,LOC002,Retail,0.7658
2849,2022-02-02 16:14:21,2022-02-02 16:33:45,ACC0580,35,+26 61-624-789,P0012,LOC003,Cross-Industry,0.1225
2850,2022-02-02 18:31:08,2022-02-02 18:34:22,ACC029,44,+34 38-73-238,P0014,LOC005,Other,0.0127
2851,2022-02-02 19:42:28,2022-02-02 19:50:07,ACC0464,59,+100 33-508-673,P0015,LOC009,Other,0.3251
2852,2022-02-02 23:37:38,2022-02-02 23:44:28,ACC061,76,+36 70-105-270,P0008,LOC008,Government,0.2812
2853,2022-02-03 08:39:14,2022-02-03 08:40:20,ACC0451,46,+100 20-495-660,P0014,LOC007,Retail,0.4234
2854,2022-02-03 15:11:57,2022-02-03 15:13:28,ACC0380,45,+36 37-424-589,P0018,LOC003,Other,0.9198
2855,2022-02-04 13:39:19,2022-02-04 13:57:26,ACC05,20,+200 14-49-214,P0002,LOC002,Government,0.9093
2856,2022-02-04 23:34:27,2022-02-04 23:51:46,ACC0287,22,+100 32-331-496,P0008,LOC009,Services,0.5387
2857,2022-02-05 07:04:26,2022-02-05 07:22:55,ACC0536,61,+26 17-580-745,P0016,LOC001,Healthcare,0.4773
2858,2022-02-05 14:37:33,2022-02-05 14:51:49,ACC047,62,+44 56-91-256,P0004,LOC004,Government,0.0590
2859,2022-02-05 15:21:22,2022-02-05 15:44:29,ACC0287,22,+100 32-331-496,P0006,LOC001,Services,0.8789
2860,2022-02-06 17:40:51,2022-02-06 17:50:57,ACC0320,55,+100 65-364-529,P0002,LOC006,Government,0.4855
2861,2022-02-07 01:30:21,2022-02-07 01:38:45,ACC0574,29,+100 55-618-783,P0005,LOC007,Services,0.5363
2862,2022-02-07 07:22:21,2022-02-07 07:29:21,ACC0102,47,+44 23-146-311,P0003,LOC004,Healthcare,0.7483
2863,2022-02-07 08:20:28,2022-02-07 08:34:38,ACC0583,38,+100 64-627-792,P0007,LOC007,Other,0.6549
2864,2022-02-07 18:21:26,2022-02-07 18:27:32,ACC0460,55,+43 29-504-669,P0011,LOC004,Government,0.4576
2865,2022-02-08 01:36:22,2022-02-08 01:44:32,ACC0510,35,+46 79-554-719,P0018,LOC001,Cross-Industry,0.2399
2866,2022-02-08 07:41:43,2022-02-08 08:06:41,ACC0329,64,+56 74-373-538,P0015,LOC008,Services,0.9259
2867,2022-02-08 13:20:35,2022-02-08 13:43:00,ACC047,62,+44 56-91-256,P0010,LOC001,Government,0.7350
2868,2022-02-08 19:48:03,2022-02-08 19:52:03,ACC0119,64,+43 40-163-328,P0010,LOC002,Services,0.8694
2869,2022-02-09 05:28:02,2022-02-09 05:30:15,ACC0366,31,+44 23-410-575,P0015,LOC008,Other,0.1455
2870,2022-02-09 16:37:41,2022-02-09 16:57:53,ACC0288,23,+100 33-332-497,P0011,LOC002,Other,0.0864
2871,2022-02-09 23:01:21,2022-02-09 23:03:50,ACC0564,19,+44 45-608-773,P0007,LOC007,Healthcare,0.1738
2872,2022-02-10 05:02:18,2022-02-10 05:02:33,ACC0317,52,+43 62-361-526,P0008,LOC001,Other,0.7297
2873,2022-02-10 06:20:23,2022-02-10 06:22:57,ACC0377,42,+44 34-421-586,P0003,LOC007,Cross-Industry,0.0486
2874,2022-02-10 10:31:51,2022-02-10 10:48:06,ACC0439,34,+56 96-483-648,P0013,LOC008,Government,0.6440
2875,2022-02-10 22:29:35,2022-02-10 22:32:22,ACC0522,47,+200 91-566-731,P0007,LOC008,Healthcare,0.0739
2876,2022-02-11 11:56:11,2022-02-11 12:06:39,ACC0274,79,+56 19-318-483,P0001,LOC004,Other,0.6850
2877,2022-02-11 14:07:08,2022-02-11 14:25:57,ACC0402,67,+36 59-446-611,P0015,LOC001,Retail,0.7014
2878,2022-02-12 12:40:44,2022-02-12 13:01:48,ACC0258,63,+200 91-302-467,P0002,LOC004,Cross-Industry,0.8777
2879,2022-02-12 16:38:29,2022-02-12 16:46:10,ACC0262,67,+43 95-306-471,P0002,LOC002,Retail,0.8727
2880,2022-02-13 00:05:44,2022-02-13 00:28:33,ACC0379,44,+200 36-423-588,P0002,LOC005,Other,0.5280
2881,2022-02-13 09:02:59,2022-02-13 09:06:41,ACC0136,81,+46 57-180-345,P0001,LOC004,Retail,0.9003
2882,2022-02-13 14:37:20,2022-02-13 14:59:35,ACC0113,58,+44 34-157-322,P0013,LOC008,Other,0.6973
2883,2022-02-13 17:50:58,2022-02-13 18:14:48,ACC0161,36,+34 82-205-370,P0015,LOC006,Services,0.1895
2884,2022-02-13 21:08:22,2022-02-13 21:13:24,ACC0521,46,+46 90-565-730,P0011,LOC006,Retail,0.3214
2885,2022-02-14 04:01:12,2022-02-14 04:09:03,ACC032,47,+56 41-76-241,P0012,LOC005,Healthcare,0.8062
2886,2022-02-14 11:33:13,2022-02-14 11:57:50,ACC0355,20,+44 12-399-564,P0007,LOC009,Government,0.0102
2887,2022-02-14 12:26:39,2022-02-14 12:30:06,ACC0315,50,+34 60-359-524,P0016,LOC009,Services,0.9595
2888,2022-02-14 18:23:27,2022-02-14 18:39:16,ACC0182,57,+36 15-226-391,P0007,LOC007,Services,0.8498
2889,2022-02-15 02:54:07,2022-02-15 03:05:10,ACC0121,66,+100 42-165-330,P0014,LOC008,Other,0.4793
2890,2022-02-15 07:23:00,2022-02-15 07:47:40,ACC0520,45,+44 89-564-729,P0016,LOC008,Other,0.0892
2891,2022-02-15 08:25:05,2022-02-15 08:29:59,ACC0562,17,+100 43-606-771,P0015,LOC008,Other,0.3801
2892,2022-02-15 22:44:23,2022-02-15 22:57:28,ACC0323,58,+46 68-367-532,P0016,LOC007,Other,0.3154
2893,2022-02-16 02:15:34,2022-02-16 02:37:28,ACC0375,40,+100 32-419-584,P0001,LOC004,Healthcare,0.6018
2894,2022-02-16 05:14:04,2022-02-16 05:19:57,ACC0472,67,+56 41-516-681,P0014,LOC008,Retail,0.5043
2895,2022-02-16 22:04:03,2022-02-16 22:05:16,ACC0430,25,+100 87-474-639,P0001,LOC005,Retail,0.9343
2896,2022-02-17 05:50:27,2022-02-17 06:04:51,ACC0456,51,+200 25-500-665,P0002,LOC003,Other,0.1073
2897,2022-02-17 06:16:16,2022-02-17 06:18:25,ACC0122,67,+100 43-166-331,P0005,LOC009,Retail,0.5145
2898,2022-02-17 16:13:38,2022-02-17 16:23:40,ACC084,29,+34 93-128-293,P0001,LOC002,Services,0.9169
2899,2022-02-18 09:48:26,2022-02-18 09:53:18,ACC0338,73,+26 83-382-547,P0012,LOC003,Other,0.9033
2900,2022-02-18 10:04:34,2022-02-18 10:13:19,ACC0254,59,+100 87-298-463,P0006,LOC001,Other,0.7844
2901,2022-02-18 10:50:22,2022-02-18 11:11:28,ACC018,33,+34 27-62-227,P0019,LOC002,Healthcare,0.4990
2902,2022-02-18 12:42:21,2022-02-18 13:07:56,ACC0117,62,+34 38-161-326,P0015,LOC001,Government,0.1034
2903,2022-02-18 12:47:38,2022-02-18 12:48:16,ACC039,54,+36 48-83-248,P0002,LOC004,Healthcare,0.9064
2904,2022-02-19 02:22:50,2022-02-19 02:47:10,ACC0290,25,+46 35-334-499,P0010,LOC002,Retail,0.7498
2905,2022-02-20 02:29:48,2022-02-20 02:30:00,ACC0557,82,+34 38-601-766,P0005,LOC009,Healthcare,0.9266
2906,2022-02-20 02:47:30,2022-02-20 03:05:33,ACC035,50,+100 44-79-244,P0001,LOC004,Services,0.8830
2907,2022-02-20 14:19:16,2022-02-20 14:30:00,ACC0570,25,+43 51-614-779,P0001,LOC005,Retail,0.7633
2908,2022-02-20 17:37:50,2022-02-20 17:59:27,ACC0183,58,+34 16-227-392,P0014,LOC007,Other,0.3130
2909,2022-02-21 08:42:05,2022-02-21 08:53:24,ACC0146,21,+44 67-190-355,P0010,LOC005,Cross-Industry,0.6482
2910,2022-02-22 01:08:14,2022-02-22 01:29:23,ACC0417,82,+56 74-461-626,P0010,LOC002,Healthcare,0.3188
2911,2022-02-22 01:21:18,2022-02-22 01:32:46,ACC091,36,+44 12-135-300,P0002,LOC005,Services,0.3934
2912,2022-02-22 06:48:33,2022-02-22 07:05:36,ACC0333,68,+44 78-377-542,P0007,LOC009,Healthcare,0.4762
2913,2022-02-23 05:18:15,2022-02-23 05:31:16,ACC0423,18,+200 80-467-632,P0001,LOC002,Retail,0.8760
2914,2022-02-23 09:23:01,2022-02-23 09:23:56,ACC0313,48,+200 58-357-522,P0017,LOC001,Government,0.0051
2915,2022-02-23 13:39:16,2022-02-23 13:44:49,ACC0100,45,+100 21-144-309,P0008,LOC002,Other,0.2916
2916,2022-02-23 14:30:37,2022-02-23 14:42:12,ACC0427,22,+43 84-471-636,P0004,LOC009,Services,0.2865
2917,2022-02-24 02:24:57,2022-02-24 02:25:38,ACC0450,45,+56 19-494-659,P0002,LOC006,Other,0.0304
2918,2022-02-24 06:43:05,2022-02-24 07:04:03,ACC0237,42,+36 70-281-446,P0003,LOC006,Cross-Industry,0.2486
2919,2022-02-24 07:21:32,2022-02-24 07:39:43,ACC0369,34,+36 26-413-578,P0001,LOC004,Government,0.3824
2920,2022-02-24 10:57:17,2022-02-24 11:09:20,ACC0572,27,+100 53-616-781,P0002,LOC004,Government,0.1521
2921,2022-02-24 22:17:26,2022-02-24 22:38:02,ACC0244,49,+100 77-288-453,P0012,LOC006,Cross-Industry,0.5174
2922,2022-02-24 22:19:58,2022-02-24 22:45:34,ACC0568,23,+34 49-612-777,P0011,LOC005,Other,0.9756
2923,2022-02-25 07:14:40,2022-02-25 07:26:13,ACC0446,41,+36 15-490-655,P0005,LOC005,Government,0.2944
2924,2022-02-25 10:50:50,2022-02-25 11:14:09,ACC0172,47,+34 93-216-381,P0018,LOC004,Healthcare,0.9615
2925,2022-02-26 05:00:01,2022-02-26 05:02:51,ACC0436,31,+34 93-480-645,P0002,LOC002,Other,0.5300
2926,2022-02-26 11:41:52,2022-02-26 11:50:59,ACC0371,36,+26 28-415-580,P0005,LOC001,Services,0.9336
2927,2022-02-26 20:15:20,2022-02-26 20:30:08,ACC0385,50,+100 42-429-594,P0011,LOC005,Services,0.4562
2928,2022-02-26 22:10:33,2022-02-26 22:11:04,ACC0223,28,+44 56-267-432,P0008,LOC002,Cross-Industry,0.4900
2929,2022-02-27 04:25:38,2022-02-27 04:46:54,ACC0483,78,+56 52-527-692,P0015,LOC006,Services,0.8667
2930,2022-02-27 19:25:45,2022-02-27 19:29:28,ACC0552,77,+100 33-596-761,P0016,LOC009,Cross-Industry,0.2476
2931,2022-02-28 15:40:58,2022-02-28 16:06:26,ACC091,36,+44 12-135-300,P0004,LOC008,Services,0.1466
2932,2022-02-28 16:05:44,2022-02-28 16:21:35,ACC0208,83,+56 41-252-417,P0016,LOC009,Government,0.0090
2933,2022-03-01 06:40:58,2022-03-01 06:47:21,ACC0541,66,+100 22-585-750,P0005,LOC006,Other,0.1831
2934,2022-03-02 04:42:59,2022-03-02 04:48:27,ACC0205,80,+34 38-249-414,P0006,LOC009,Other,0.8989
2935,2022-03-02 09:25:53,2022-03-02 09:38:23,ACC042,57,+43 51-86-251,P0010,LOC005,Services,0.5405
2936,2022-03-02 15:17:07,2022-03-02 15:23:39,ACC069,84,+44 78-113-278,P0008,LOC003,Cross-Industry,0.4783
2937,2022-03-02 19:24:50,2022-03-02 19:35:05,ACC0434,29,+200 91-478-643,P0018,LOC004,Services,0.9724
2938,2022-03-03 01:56:36,2022-03-03 01:57:28,ACC0446,41,+36 15-490-655,P0004,LOC006,Government,0.6261
2939,2022-03-03 12:45:19,2022-03-03 12:52:57,ACC040,55,+34 49-84-249,P0010,LOC001,Government,0.6196
2940,2022-03-03 17:36:29,2022-03-03 17:58:19,ACC0448,43,+26 17-492-657,P0011,LOC003,Services,0.9388
2941,2022-03-03 21:28:01,2022-03-03 21:51:11,ACC070,85,+46 79-114-279,P0004,LOC007,Services,0.6173
2942,2022-03-04 06:04:39,2022-03-04 06:05:10,ACC0506,31,+100 75-550-715,P0002,LOC002,Other,0.2653
2943,2022-03-04 17:08:13,2022-03-04 17:20:04,ACC0139,84,+34 60-183-348,P0013,LOC005,Cross-Industry,0.8399
2944,2022-03-05 22:50:02,2022-03-05 22:50:06,ACC0318,53,+56 63-362-527,P0018,LOC009,Retail,0.0961
2945,2022-03-06 13:01:23,2022-03-06 13:21:52,ACC0212,17,+44 45-256-421,P0018,LOC004,Other,0.2620
2946,2022-03-06 16:06:28,2022-03-06 16:27:26,ACC0285,20,+56 30-329-494,P0009,LOC002,Government,0.8383
2947,2022-03-06 16:34:09,2022-03-06 16:50:09,ACC0302,37,+200 47-346-511,P0001,LOC002,Other,0.6823
2948,2022-03-06 16:56:44,2022-03-06 17:20:19,ACC0418,83,+100 75-462-627,P0018,LOC001,Government,0.1234
2949,2022-03-06 18:42:16,2022-03-06 19:06:24,ACC0487,82,+44 56-531-696,P0004,LOC005,Healthcare,0.0766
2950,2022-03-06 20:13:29,2022-03-06 20:35:25,ACC0414,79,+34 71-458-623,P0009,LOC009,Other,0.5118
2951,2022-03-07 00:05:02,2022-03-07 00:15:13,ACC0170,45,+200 91-214-379,P0004,LOC009,Other,0.6168
2952,2022-03-07 01:48:58,2022-03-07 01:49:13,ACC0125,70,+46 46-169-334,P0008,LOC001,Cross-Industry,0.3692
2953,2022-03-07 14:47:15,2022-03-07 15:08:08,ACC0294,29,+26 39-338-503,P0004,LOC004,Services,0.1463
2954,2022-03-07 18:55:51,2022-03-07 19:10:31,ACC0244,49,+100 77-288-453,P0008,LOC008,Cross-Industry,0.8361
2955,2022-03-08 11:25:43,2022-03-08 11:47:40,ACC0254,59,+100 87-298-463,P0009,LOC002,Other,0.9963
2956,2022-03-08 12:43:30,2022-03-08 12:43:47,ACC0345,80,+46 90-389-554,P0014,LOC006,Other,0.6931
2957,2022-03-09 04:26:15,2022-03-09 04:33:11,ACC0431,26,+100 88-475-640,P0008,LOC001,Healthcare,0.1950
2958,2022-03-09 09:03:39,2022-03-09 09:04:24,ACC0204,79,+36 37-248-413,P0017,LOC009,Other,0.4495
2959,2022-03-09 10:09:21,2022-03-09 10:18:34,ACC0157,32,+44 78-201-366,P0002,LOC002,Retail,0.3512
2960,2022-03-09 11:05:09,2022-03-09 11:23:56,ACC0573,28,+100 54-617-782,P0016,LOC007,Cross-Industry,0.4756
2961,2022-03-10 14:45:18,2022-03-10 15:03:18,ACC0335,70,+200 80-379-544,P0008,LOC002,Cross-Industry,0.4466
2962,2022-03-11 02:10:14,2022-03-11 02:24:39,ACC0172,47,+34 93-216-381,P0017,LOC003,Healthcare,0.4809
2963,2022-03-11 03:12:50,2022-03-11 03:29:13,ACC0397,62,+100 54-441-606,P0006,LOC008,Government,0.9770
2964,2022-03-11 03:28:20,2022-03-11 03:37:26,ACC0503,28,+26 72-547-712,P0005,LOC008,Cross-Industry,0.2149
2965,2022-03-11 20:17:33,2022-03-11 20:18:09,ACC0377,42,+44 34-421-586,P0011,LOC003,Cross-Industry,0.3494
2966,2022-03-12 02:56:30,2022-03-12 03:18:06,ACC0583,38,+100 64-627-792,P0003,LOC004,Other,0.8908
2967,2022-03-12 09:12:05,2022-03-12 09:30:46,ACC0489,84,+200 58-533-698,P0006,LOC008,Cross-Industry,0.5548
2968,2022-03-12 13:13:41,2022-03-12 13:16:46,ACC0416,81,+43 73-460-625,P0002,LOC005,Retail,0.8168
2969,2022-03-12 14:10:44,2022-03-12 14:12:15,ACC0190,65,+44 23-234-399,P0014,LOC009,Other,0.5293
2970,2022-03-13 05:41:35,2022-03-13 05:42:10,ACC0556,81,+36 37-600-765,P0007,LOC007,Retail,0.4802
2971,2022-03-13 14:01:07,2022-03-13 14:08:28,ACC0437,32,+26 94-481-646,P0014,LOC007,Retail,0.4157
2972,2022-03-14 07:23:57,2022-03-14 07:48:45,ACC0281,16,+36 26-325-490,P0006,LOC009,Other,0.2963
2973,2022-03-14 13:07:09,2022-03-14 13:21:27,ACC0408,73,+100 65-452-617,P0003,LOC007,Other,0.8875
2974,2022-03-14 17:02:18,2022-03-14 17:17:56,ACC0488,83,+46 57-532-697,P0016,LOC001,Government,0.8950
2975,2022-03-15 01:51:03,2022-03-15 02:03:46,ACC0192,67,+200 25-236-401,P0019,LOC001,Retail,0.2416
2976,2022-03-16 12:15:03,2022-03-16 12:36:50,ACC0439,34,+56 96-483-648,P0017,LOC008,Government,0.0056
2977,2022-03-17 02:05:16,2022-03-17 02:12:59,ACC0391,56,+36 48-435-600,P0006,LOC001,Cross-Industry,0.8571
2978,2022-03-17 10:45:01,2022-03-17 10:57:40,ACC093,38,+200 14-137-302,P0013,LOC008,Other,0.9635
2979,2022-03-17 18:38:41,2022-03-17 18:56:10,ACC089,34,+100 10-133-298,P0019,LOC001,Government,0.1751
2980,2022-03-18 01:07:26,2022-03-18 01:32:55,ACC0127,72,+36 48-171-336,P0009,LOC001,Other,0.2441
2981,2022-03-18 02:41:37,2022-03-18 02:54:15,ACC0270,75,+36 15-314-479,P0011,LOC002,Healthcare,0.7976
2982,2022-03-18 19:39:09,2022-03-18 19:43:36,ACC0172,47,+34 93-216-381,P0007,LOC009,Healthcare,0.7911
2983,2022-03-19 00:40:10,2022-03-19 01:04:39,ACC0582,37,+56 63-626-791,P0010,LOC004,Other,0.9474
2984,2022-03-19 17:47:53,2022-03-19 18:13:29,ACC0569,24,+26 50-613-778,P0012,LOC006,Other,0.4629
2985,2022-03-20 19:24:04,2022-03-20 19:43:50,ACC0462,57,+100 31-506-671,P0014,LOC005,Services,0.1154
2986,2022-03-21 02:06:24,2022-03-21 02:24:40,ACC0297,32,+100 42-341-506,P0005,LOC007,Retail,0.3323
2987,2022-03-21 03:00:59,2022-03-21 03:07:01,ACC0178,53,+100 11-222-387,P0001,LOC003,Retail,0.3704
2988,2022-03-21 05:34:07,2022-03-21 05:43:12,ACC0148,23,+200 69-192-357,P0019,LOC020,Other,0.5424
2989,2022-03-21 11:17:14,2022-03-21 11:18:35,ACC0284,19,+43 29-328-493,P0016,LOC001,Healthcare,0.0085
2990,2022-03-22 02:33:36,2022-03-22 02:59:04,ACC0292,27,+36 37-336-501,P0008,LOC002,Government,0.2975
2991,2022-03-22 02:53:24,2022-03-22 02:58:26,ACC0448,43,+26 17-492-657,P0012,LOC005,Services,0.4120
2992,2022-03-22 04:50:25,2022-03-22 04:53:23,ACC0275,80,+100 20-319-484,P0004,LOC008,Other,0.8895
2993,2022-03-22 23:32:47,2022-03-22 23:49:06,ACC084,29,+34 93-128-293,P0017,LOC009,Services,0.0546
2994,2022-03-23 17:28:06,2022-03-23 17:42:32,ACC0206,81,+26 39-250-415,P0018,LOC009,Retail,0.8048
2995,2022-03-24 00:18:01,2022-03-24 00:42:41,ACC0554,79,+46 35-598-763,P0006,LOC006,Other,0.5103
2996,2022-03-24 17:19:01,2022-03-24 17:43:22,ACC0146,21,+44 67-190-355,P0005,LOC006,Cross-Industry,0.3992
2997,2022-03-25 03:16:15,2022-03-25 03:18:10,ACC047,62,+44 56-91-256,P0016,LOC001,Government,0.7936
2998,2022-03-25 15:54:45,2022-03-25 16:03:10,ACC0282,17,+34 27-326-491,P0018,LOC004,Other,0.2188
2999,2022-03-25 18:38:06,2022-03-25 19:02:47,ACC0267,72,+44 12-311-476,P0016,LOC008,Other,0.8310
3000,2022-03-25 23:27:33,2022-03-25 23:34:24,ACC0274,79,+56 19-318-483,P0017,LOC009,Other,0.0778
3001,2022-03-26 07:47:20,2022-03-26 08:03:21,ACC0206,81,+26 39-250-415,P0002,LOC004,Retail,0.0317
3002,2022-03-26 09:32:18,2022-03-26 09:55:03,ACC0509,34,+44 78-553-718,P0015,LOC009,Government,0.0953
3003,2022-03-27 07:38:06,2022-03-27 07:56:51,ACC0266,71,+100 11-310-475,P0011,LOC020,Services,0.6060
3004,2022-03-27 10:35:41,2022-03-27 10:44:21,ACC0319,54,+100 64-363-528,P0016,LOC001,Healthcare,0.3152
